zcta,geography_id,intersection_proportion
33920,9,1.0
33920,404,1.0
33921,9,1.0
33921,377,0.204949
33921,404,0.795051
33922,9,1.0
33922,404,1.0
33924,9,1.0
33924,404,1.0
33928,9,1.0
33928,404,1.0
33930,9,1.0
33930,394,1.0
33931,9,1.0
33931,404,1.0
33935,9,1.0
33935,390,0.417438
33935,394,0.582562
33936,9,1.0
33936,394,0.675628
33936,404,0.324372
33944,9,1.0
33944,390,1.0
33946,9,1.0
33946,377,1.0
33947,9,1.0
33947,377,1.0
33948,9,1.0
33948,377,1.0
33950,9,1.0
33950,377,1.0
33952,9,1.0
33952,377,1.0
33953,9,1.0
33953,377,1.0
33954,9,1.0
33954,377,1.0
33955,9,1.0
33955,377,0.984138
33955,404,0.015862
33956,9,1.0
33956,404,1.0
33957,9,1.0
33957,404,1.0
33960,9,1.0
33960,390,0.273086
33960,396,0.726914
33965,9,1.0
33965,404,1.0
33966,9,1.0
33966,404,1.0
33967,9,1.0
33967,404,1.0
33971,9,1.0
33971,404,1.0
33972,9,1.0
33972,404,1.0
33973,9,1.0
33973,404,1.0
33974,9,1.0
33974,404,1.0
33976,9,1.0
33976,404,1.0
33980,9,1.0
33980,377,1.0
33981,9,1.0
33981,377,1.0
33982,9,1.0
33982,377,1.0
33983,9,1.0
33983,377,1.0
33990,9,1.0
33990,404,1.0
33991,9,1.0
33991,404,1.0
33993,9,1.0
33993,404,1.0
34101,9,1.0
34101,380,1.0
34102,9,1.0
34102,380,1.0
34103,9,1.0
34103,380,1.0
34104,9,1.0
34104,380,1.0
34105,9,1.0
34105,380,1.0
34108,9,1.0
34108,380,1.0
34109,9,1.0
34109,380,1.0
34110,9,1.0
34110,380,0.949699
34110,404,0.050301
34112,9,1.0
34112,380,1.0
34113,9,1.0
34113,380,1.0
34114,9,1.0
34114,380,1.0
34116,9,1.0
34116,380,1.0
34117,9,1.0
34117,380,1.0
34119,9,1.0
34119,380,0.979253
34119,404,0.020747
34120,9,1.0
34120,380,1.0
34134,9,1.0
34134,380,0.120262
34134,404,0.879738
34135,9,1.0
34135,380,0.000262
34135,404,0.999738
34137,9,1.0
34137,380,1.0
34138,9,1.0
34138,380,1.0
34139,9,1.0
34139,380,1.0
34140,9,1.0
34140,380,1.0
34141,9,1.0
34141,380,0.751705
34141,412,0.046614
34141,413,0.201681
34142,9,1.0
34142,380,0.82252
34142,394,0.17748
34145,9,1.0
34145,380,1.0
34201,9,1.0
34201,409,1.0
34202,9,1.0
34202,409,1.0
34203,9,1.0
34203,409,1.0
34205,9,1.0
34205,409,1.0
34207,9,1.0
34207,409,1.0
34208,9,1.0
34208,409,1.0
34209,9,1.0
34209,409,1.0
34210,9,1.0
34210,409,1.0
34211,9,1.0
34211,409,1.0
34212,9,1.0
34212,409,1.0
34215,9,1.0
34215,409,1.0
34216,9,1.0
34216,409,1.0
34217,9,1.0
34217,409,1.0
34219,9,1.0
34219,409,1.0
34221,9,1.0
34221,409,1.0
34222,9,1.0
34222,409,1.0
34223,9,1.0
34223,377,0.10072
34223,427,0.89928
34224,9,1.0
34224,377,0.952283
34224,427,0.047717
34228,9,1.0
34228,409,0.519742
34228,427,0.480258
34229,9,1.0
34229,427,1.0
34231,9,1.0
34231,427,1.0
34232,9,1.0
34232,427,1.0
34233,9,1.0
34233,427,1.0
34234,9,1.0
34234,427,1.0
34235,9,1.0
34235,427,1.0
34236,9,1.0
34236,427,1.0
34237,9,1.0
34237,427,1.0
34238,9,1.0
34238,427,1.0
34239,9,1.0
34239,427,1.0
34240,9,1.0
34240,409,0.001172
34240,427,0.998828
34241,9,1.0
34241,427,1.0
34242,9,1.0
34242,427,1.0
34243,9,1.0
34243,409,0.816991
34243,427,0.183009
34250,9,1.0
34250,409,1.0
34251,9,1.0
34251,409,0.991886
34251,427,0.008114
34266,9,1.0
34266,382,0.933642
34266,427,0.066358
34267,9,1.0
34267,382,1.0
34268,9,1.0
34268,382,1.0
34269,9,1.0
34269,377,0.00017
34269,382,0.99983
34275,9,1.0
34275,427,1.0
34285,9,1.0
34285,427,1.0
34286,9,1.0
34286,427,1.0
34287,9,1.0
34287,427,1.0
34288,9,1.0
34288,427,1.0
34289,9,1.0
34289,427,1.0
34291,9,1.0
34291,427,1.0
34292,9,1.0
34292,427,1.0
34293,9,1.0
34293,427,1.0
34420,9,1.0
34420,410,1.0
34428,9,1.0
34428,378,1.0
34429,9,1.0
34429,378,1.0
34431,9,1.0
34431,406,0.448934
34431,410,0.551066
34432,9,1.0
34432,410,1.0
34433,9,1.0
34433,378,1.0
34434,9,1.0
34434,378,1.0
34436,9,1.0
34436,378,1.0
34442,9,1.0
34442,378,1.0
34445,9,1.0
34445,378,1.0
34446,9,1.0
34446,378,1.0
34448,9,1.0
34448,378,1.0
34449,9,1.0
34449,378,0.070289
34449,406,0.929711
34450,9,1.0
34450,378,1.0
34452,9,1.0
34452,378,1.0
34453,9,1.0
34453,378,1.0
34461,9,1.0
34461,378,1.0
34465,9,1.0
34465,378,1.0
34470,9,1.0
34470,410,1.0
34471,9,1.0
34471,410,1.0
34472,9,1.0
34472,410,1.0
34473,9,1.0
34473,410,1.0
34474,9,1.0
34474,410,1.0
34475,9,1.0
34475,410,1.0
34476,9,1.0
34476,410,1.0
34479,9,1.0
34479,410,1.0
34480,9,1.0
34480,410,1.0
34481,9,1.0
34481,410,1.0
34482,9,1.0
34482,410,1.0
34484,9,1.0
34484,429,1.0
34487,9,1.0
34487,378,1.0
34488,9,1.0
34488,410,1.0
34491,9,1.0
34491,410,1.0
34498,9,1.0
34498,406,1.0
34601,9,1.0
34601,378,0.002347
34601,395,0.997653
34602,9,1.0
34602,395,1.0
34604,9,1.0
34604,395,1.0
34606,9,1.0
34606,395,1.0
34607,9,1.0
34607,395,1.0
34608,9,1.0
34608,395,1.0
34609,9,1.0
34609,395,1.0
34610,9,1.0
34610,420,1.0
34613,9,1.0
34613,395,1.0
34614,9,1.0
34614,395,1.0
34637,9,1.0
34637,420,1.0
34638,9,1.0
34638,420,1.0
34639,9,1.0
34639,420,1.0
34652,9,1.0
34652,420,1.0
34653,9,1.0
34653,420,1.0
34654,9,1.0
34654,420,1.0
34655,9,1.0
34655,420,1.0
34661,9,1.0
34661,395,1.0
34667,9,1.0
34667,420,1.0
34668,9,1.0
34668,420,1.0
34669,9,1.0
34669,420,1.0
34677,9,1.0
34677,421,1.0
34679,9,1.0
34679,420,1.0
34681,9,1.0
34681,421,1.0
34683,9,1.0
34683,421,1.0
34684,9,1.0
34684,421,1.0
34685,9,1.0
34685,421,1.0
34688,9,1.0
34688,421,1.0
34689,9,1.0
34689,421,1.0
34690,9,1.0
34690,420,0.997247
34690,421,0.002753
34691,9,1.0
34691,420,0.991791
34691,421,0.008209
34695,9,1.0
34695,421,1.0
34698,9,1.0
34698,421,1.0
34705,9,1.0
34705,403,1.0
34711,9,1.0
34711,403,1.0
34714,9,1.0
34714,403,0.996214
34714,422,0.003786
34715,9,1.0
34715,403,1.0
34729,9,1.0
34729,403,1.0
34731,9,1.0
34731,403,0.995576
34731,429,0.004424
34734,9,1.0
34734,417,1.0
34736,9,1.0
34736,403,1.0
34737,9,1.0
34737,403,1.0
34739,9,1.0
34739,418,1.0
34741,9,1.0
34741,418,1.0
34743,9,1.0
34743,418,1.0
34744,9,1.0
34744,418,1.0
34746,9,1.0
34746,418,1.0
34747,9,1.0
34747,417,0.052272
34747,418,0.947728
34748,9,1.0
34748,403,1.0
34753,9,1.0
34753,403,1.0
34756,9,1.0
34756,403,1.0
34758,9,1.0
34758,418,1.0
34759,9,1.0
34759,418,0.353815
34759,422,0.646185
34760,9,1.0
34760,417,1.0
34761,9,1.0
34761,417,1.0
34762,9,1.0
34762,403,1.0
34769,9,1.0
34769,418,1.0
34771,9,1.0
34771,418,1.0
34772,9,1.0
34772,418,1.0
34773,9,1.0
34773,418,1.0
34785,9,1.0
34785,429,1.0
34786,9,1.0
34786,417,1.0
34787,9,1.0
34787,403,0.168418
34787,417,0.831582
34788,9,1.0
34788,403,1.0
34797,9,1.0
34797,403,1.0
34945,9,1.0
34945,425,1.0
34946,9,1.0
34946,425,1.0
34947,9,1.0
34947,425,1.0
34949,9,1.0
34949,399,9.6e-05
34949,425,0.999904
34950,9,1.0
34950,425,1.0
34951,9,1.0
34951,425,1.0
34952,9,1.0
34952,425,1.0
34953,9,1.0
34953,425,1.0
34956,9,1.0
34956,411,1.0
34957,9,1.0
34957,411,0.394591
34957,425,0.605409
34972,9,1.0
34972,416,0.798068
34972,418,0.144643
34972,425,0.057289
34974,9,1.0
34974,390,0.521199
34974,396,0.099181
34974,411,0.155398
34974,416,0.224221
34981,9,1.0
34981,425,1.0
34982,9,1.0
34982,425,1.0
34983,9,1.0
34983,425,1.0
34984,9,1.0
34984,425,1.0
34986,9,1.0
34986,425,1.0
34987,9,1.0
34987,425,1.0
34990,9,1.0
34990,411,0.97463
34990,425,0.02537
34994,9,1.0
34994,411,1.0
34996,9,1.0
34996,411,1.0
34997,9,1.0
34997,411,1.0
35004,1,1.0
35004,114,1.0
35005,1,1.0
35005,93,1.0
35006,1,1.0
35006,93,0.951486
35006,119,0.019818
35006,120,0.028696
35007,1,1.0
35007,115,1.0
35010,1,1.0
35010,75,0.182193
35010,82,0.062218
35010,118,0.755589
35013,1,1.0
35013,61,1.0
35014,1,1.0
35014,117,1.0
35016,1,1.0
35016,61,0.055811
35016,78,0.21194
35016,104,0.686969
35016,108,0.04528
35019,1,1.0
35019,78,0.633336
35019,108,0.366664
35020,1,1.0
35020,93,1.0
35022,1,1.0
35022,93,0.936916
35022,115,0.063084
35023,1,1.0
35023,93,1.0
35031,1,1.0
35031,61,1.0
35032,1,1.0
35032,117,1.0
35033,1,1.0
35033,78,0.882052
35033,120,0.117948
35034,1,1.0
35034,60,0.88362
35034,109,0.11638
35035,1,1.0
35035,60,0.944211
35035,115,0.055789
35036,1,1.0
35036,93,1.0
35040,1,1.0
35040,67,0.16709
35040,115,0.83291
35042,1,1.0
35042,60,0.830426
35042,109,0.169574
35043,1,1.0
35043,115,1.0
35044,1,1.0
35044,117,1.0
35045,1,1.0
35045,67,1.0
35046,1,1.0
35046,67,0.769712
35046,75,0.230288
35049,1,1.0
35049,61,1.0
35051,1,1.0
35051,115,1.0
35052,1,1.0
35052,114,1.0
35053,1,1.0
35053,78,0.909861
35053,123,0.090139
35054,1,1.0
35054,114,1.0
35055,1,1.0
35055,78,1.0
35057,1,1.0
35057,78,1.0
35058,1,1.0
35058,78,1.0
35060,1,1.0
35060,93,1.0
35061,1,1.0
35061,93,1.0
35062,1,1.0
35062,93,0.651448
35062,120,0.348552
35063,1,1.0
35063,61,0.091878
35063,93,0.031567
35063,120,0.876555
35064,1,1.0
35064,93,1.0
35068,1,1.0
35068,93,1.0
35070,1,1.0
35070,78,1.0
35071,1,1.0
35071,93,1.0
35072,1,1.0
35072,70,0.421059
35072,75,0.466339
35072,117,0.001621
35072,118,0.110981
35073,1,1.0
35073,93,1.0
35074,1,1.0
35074,60,1.0
35077,1,1.0
35077,78,1.0
35078,1,1.0
35078,115,1.0
35079,1,1.0
35079,61,0.999214
35079,93,0.000786
35080,1,1.0
35080,93,0.004855
35080,115,0.995145
35082,1,1.0
35082,70,1.0
35083,1,1.0
35083,78,1.0
35085,1,1.0
35085,67,1.0
35087,1,1.0
35087,78,0.48423
35087,104,0.131061
35087,108,0.384709
35089,1,1.0
35089,75,0.81789
35089,118,0.18211
35091,1,1.0
35091,93,1.0
35094,1,1.0
35094,93,0.520766
35094,114,0.146753
35094,115,0.332482
35096,1,1.0
35096,64,0.10744
35096,117,0.89256
35097,1,1.0
35097,61,1.0
35098,1,1.0
35098,78,0.835502
35098,123,0.164498
35111,1,1.0
35111,60,0.028879
35111,93,0.542489
35111,119,0.428633
35112,1,1.0
35112,114,1.0
35114,1,1.0
35114,115,1.0
35115,1,1.0
35115,60,0.117932
35115,67,0.180141
35115,115,0.701927
35116,1,1.0
35116,93,1.0
35117,1,1.0
35117,93,1.0
35118,1,1.0
35118,93,1.0
35119,1,1.0
35119,93,1.0
35120,1,1.0
35120,114,1.0
35121,1,1.0
35121,61,0.971227
35121,84,0.00764
35121,114,0.021133
35124,1,1.0
35124,115,1.0
35125,1,1.0
35125,114,1.0
35126,1,1.0
35126,61,0.034361
35126,93,0.965639
35127,1,1.0
35127,93,1.0
35128,1,1.0
35128,114,0.982001
35128,115,0.017999
35130,1,1.0
35130,93,0.439303
35130,120,0.560697
35131,1,1.0
35131,114,1.0
35133,1,1.0
35133,61,0.923343
35133,114,0.076657
35135,1,1.0
35135,114,1.0
35136,1,1.0
35136,75,1.0
35143,1,1.0
35143,115,1.0
35146,1,1.0
35146,61,0.161709
35146,93,0.026731
35146,114,0.811561
35147,1,1.0
35147,115,1.0
35148,1,1.0
35148,93,0.01971
35148,120,0.98029
35149,1,1.0
35149,117,1.0
35150,1,1.0
35150,70,0.003987
35150,75,0.02284
35150,117,0.973173
35151,1,1.0
35151,75,0.478826
35151,117,0.521174
35160,1,1.0
35160,70,0.224048
35160,117,0.775952
35171,1,1.0
35171,67,1.0
35172,1,1.0
35172,61,0.811975
35172,93,0.188025
35173,1,1.0
35173,93,0.761309
35173,114,0.238691
35175,1,1.0
35175,104,0.82614
35175,108,0.17386
35176,1,1.0
35176,115,1.0
35178,1,1.0
35178,114,0.213566
35178,115,0.786434
35179,1,1.0
35179,78,0.910388
35179,108,0.04406
35179,123,0.045552
35180,1,1.0
35180,61,0.365032
35180,93,0.634968
35181,1,1.0
35181,93,1.0
35183,1,1.0
35183,75,1.0
35184,1,1.0
35184,60,0.997503
35184,119,0.002497
35185,1,1.0
35185,115,1.0
35186,1,1.0
35186,115,1.0
35188,1,1.0
35188,60,0.734798
35188,119,0.265202
35203,1,1.0
35203,93,1.0
35204,1,1.0
35204,93,1.0
35205,1,1.0
35205,93,1.0
35206,1,1.0
35206,93,1.0
35207,1,1.0
35207,93,1.0
35208,1,1.0
35208,93,1.0
35209,1,1.0
35209,93,1.0
35210,1,1.0
35210,93,1.0
35211,1,1.0
35211,93,1.0
35212,1,1.0
35212,93,1.0
35213,1,1.0
35213,93,1.0
35214,1,1.0
35214,93,1.0
35215,1,1.0
35215,93,1.0
35216,1,1.0
35216,93,0.980005
35216,115,0.019995
35217,1,1.0
35217,93,1.0
35218,1,1.0
35218,93,1.0
35221,1,1.0
35221,93,1.0
35222,1,1.0
35222,93,1.0
35223,1,1.0
35223,93,1.0
35224,1,1.0
35224,93,1.0
35226,1,1.0
35226,93,1.0
35228,1,1.0
35228,93,1.0
35229,1,1.0
35229,93,1.0
35233,1,1.0
35233,93,1.0
35234,1,1.0
35234,93,1.0
35235,1,1.0
35235,93,1.0
35242,1,1.0
35242,93,0.195709
35242,115,0.804291
35243,1,1.0
35243,93,0.976904
35243,115,0.023096
35244,1,1.0
35244,93,0.458758
35244,115,0.541242
35249,1,1.0
35249,93,1.0
35254,1,1.0
35254,93,1.0
35401,1,1.0
35401,119,1.0
35404,1,1.0
35404,119,1.0
35405,1,1.0
35405,119,1.0
35406,1,1.0
35406,119,1.0
35441,1,1.0
35441,89,1.0
35442,1,1.0
35442,88,0.05119
35442,110,0.744779
35442,116,0.204031
35443,1,1.0
35443,88,1.0
35444,1,1.0
35444,93,0.065205
35444,119,0.934795
35446,1,1.0
35446,119,1.0
35447,1,1.0
35447,110,1.0
35452,1,1.0
35452,119,1.0
35453,1,1.0
35453,119,1.0
35456,1,1.0
35456,119,1.0
35457,1,1.0
35457,119,1.0
35458,1,1.0
35458,119,1.0
35459,1,1.0
35459,116,1.0
35460,1,1.0
35460,116,1.0
35461,1,1.0
35461,110,1.0
35462,1,1.0
35462,88,1.0
35463,1,1.0
35463,88,0.170387
35463,119,0.829613
35464,1,1.0
35464,88,0.101578
35464,116,0.898422
35466,1,1.0
35466,110,0.861234
35466,119,0.138766
35469,1,1.0
35469,88,0.795191
35469,119,0.204809
35470,1,1.0
35470,116,1.0
35473,1,1.0
35473,119,1.0
35474,1,1.0
35474,89,0.88901
35474,119,0.11099
35475,1,1.0
35475,119,1.0
35476,1,1.0
35476,119,1.0
35477,1,1.0
35477,116,1.0
35480,1,1.0
35480,88,0.272174
35480,119,0.727826
35481,1,1.0
35481,110,1.0
35487,1,1.0
35487,119,1.0
35490,1,1.0
35490,119,1.0
35491,1,1.0
35491,88,1.0
35501,1,1.0
35501,120,1.0
35503,1,1.0
35503,120,0.910814
35503,123,0.089186
35504,1,1.0
35504,120,1.0
35540,1,1.0
35540,78,0.021158
35540,123,0.978842
35541,1,1.0
35541,78,0.009753
35541,123,0.990247
35542,1,1.0
35542,85,1.0
35543,1,1.0
35543,103,1.0
35544,1,1.0
35544,94,1.0
35545,1,1.0
35545,85,1.0
35546,1,1.0
35546,85,0.433863
35546,119,0.486301
35546,120,0.079837
35548,1,1.0
35548,103,1.0
35549,1,1.0
35549,85,0.506769
35549,120,0.493231
35550,1,1.0
35550,120,1.0
35552,1,1.0
35552,94,0.39579
35552,103,0.60421
35553,1,1.0
35553,123,1.0
35554,1,1.0
35554,85,0.555099
35554,103,0.190526
35554,120,0.254375
35555,1,1.0
35555,85,0.878312
35555,94,0.039775
35555,110,0.01094
35555,119,0.070974
35559,1,1.0
35559,85,1.0
35563,1,1.0
35563,85,0.068935
35563,94,0.050686
35563,103,0.880379
35564,1,1.0
35564,86,0.071691
35564,103,0.928309
35565,1,1.0
35565,86,0.058677
35565,96,0.176027
35565,103,0.231066
35565,123,0.53423
35570,1,1.0
35570,94,0.008559
35570,103,0.991441
35571,1,1.0
35571,86,0.784375
35571,103,0.215625
35572,1,1.0
35572,123,1.0
35573,1,1.0
35573,120,1.0
35574,1,1.0
35574,85,0.124383
35574,94,0.535328
35574,110,0.340289
35575,1,1.0
35575,123,1.0
35576,1,1.0
35576,94,0.804219
35576,110,0.195781
35577,1,1.0
35577,123,1.0
35578,1,1.0
35578,120,0.64501
35578,123,0.35499
35579,1,1.0
35579,119,0.233222
35579,120,0.766778
35580,1,1.0
35580,120,1.0
35581,1,1.0
35581,86,0.876589
35581,103,0.123411
35582,1,1.0
35582,86,1.0
35584,1,1.0
35584,120,1.0
35585,1,1.0
35585,86,1.0
35586,1,1.0
35586,94,1.0
35587,1,1.0
35587,120,1.0
35592,1,1.0
35592,94,1.0
35593,1,1.0
35593,86,0.648428
35593,103,0.351572
35594,1,1.0
35594,85,0.501037
35594,103,0.498963
35601,1,1.0
35601,108,1.0
35603,1,1.0
35603,96,0.005042
35603,108,0.994958
35610,1,1.0
35610,95,0.704165
35610,98,0.295835
35611,1,1.0
35611,98,1.0
35613,1,1.0
35613,98,1.0
35614,1,1.0
35614,95,0.016617
35614,98,0.983383
35615,1,1.0
35615,98,1.0
35616,1,1.0
35616,73,1.0
35618,1,1.0
35618,96,1.0
35619,1,1.0
35619,78,0.001628
35619,96,0.682537
35619,108,0.315835
35620,1,1.0
35620,98,1.0
35621,1,1.0
35621,78,0.033221
35621,108,0.966779
35622,1,1.0
35622,78,0.153785
35622,108,0.846215
35630,1,1.0
35630,95,1.0
35632,1,1.0
35632,95,1.0
35633,1,1.0
35633,95,1.0
35634,1,1.0
35634,95,1.0
35640,1,1.0
35640,108,1.0
35643,1,1.0
35643,96,1.0
35645,1,1.0
35645,95,1.0
35646,1,1.0
35646,73,1.0
35647,1,1.0
35647,98,1.0
35648,1,1.0
35648,95,1.0
35649,1,1.0
35649,98,1.0
35650,1,1.0
35650,96,0.99937
35650,108,0.00063
35651,1,1.0
35651,96,1.0
35652,1,1.0
35652,95,0.978873
35652,98,0.021127
35653,1,1.0
35653,73,0.209475
35653,86,0.790525
35654,1,1.0
35654,73,0.096412
35654,86,0.824362
35654,96,0.079227
35660,1,1.0
35660,73,1.0
35661,1,1.0
35661,73,1.0
35670,1,1.0
35670,108,1.0
35671,1,1.0
35671,98,1.0
35672,1,1.0
35672,73,0.055399
35672,96,0.944601
35673,1,1.0
35673,96,0.716779
35673,108,0.283221
35674,1,1.0
35674,73,0.999246
35674,86,0.000754
35677,1,1.0
35677,95,1.0
35739,1,1.0
35739,98,0.554065
35739,101,0.445935
35740,1,1.0
35740,92,1.0
35741,1,1.0
35741,101,1.0
35744,1,1.0
35744,92,1.0
35745,1,1.0
35745,92,1.0
35746,1,1.0
35746,92,1.0
35747,1,1.0
35747,104,1.0
35748,1,1.0
35748,92,0.070164
35748,101,0.929836
35749,1,1.0
35749,98,0.299127
35749,101,0.700873
35750,1,1.0
35750,101,1.0
35751,1,1.0
35751,92,1.0
35752,1,1.0
35752,92,1.0
35754,1,1.0
35754,104,0.034717
35754,108,0.965283
35755,1,1.0
35755,92,0.379557
35755,104,0.620443
35756,1,1.0
35756,98,0.817826
35756,101,0.182174
35757,1,1.0
35757,98,0.033538
35757,101,0.966462
35758,1,1.0
35758,101,1.0
35759,1,1.0
35759,101,1.0
35760,1,1.0
35760,101,0.926888
35760,104,0.073112
35761,1,1.0
35761,101,1.0
35763,1,1.0
35763,101,1.0
35764,1,1.0
35764,92,1.0
35765,1,1.0
35765,81,0.051856
35765,92,0.948144
35766,1,1.0
35766,92,1.0
35768,1,1.0
35768,92,1.0
35769,1,1.0
35769,92,0.733924
35769,104,0.266076
35771,1,1.0
35771,81,0.037172
35771,92,0.962828
35772,1,1.0
35772,92,1.0
35773,1,1.0
35773,98,0.217875
35773,101,0.782125
35774,1,1.0
35774,92,1.0
35775,1,1.0
35775,108,1.0
35776,1,1.0
35776,92,0.788168
35776,101,0.024877
35776,104,0.186955
35801,1,1.0
35801,101,1.0
35802,1,1.0
35802,101,1.0
35803,1,1.0
35803,101,1.0
35805,1,1.0
35805,101,1.0
35806,1,1.0
35806,101,1.0
35808,1,1.0
35808,101,1.0
35810,1,1.0
35810,101,1.0
35811,1,1.0
35811,101,1.0
35816,1,1.0
35816,101,1.0
35824,1,1.0
35824,101,1.0
35896,1,1.0
35896,101,1.0
35901,1,1.0
35901,66,0.033379
35901,84,0.966621
35903,1,1.0
35903,66,0.085306
35903,84,0.914694
35904,1,1.0
35904,84,1.0
35905,1,1.0
35905,64,0.235397
35905,84,0.764603
35906,1,1.0
35906,84,1.0
35907,1,1.0
35907,84,1.0
35950,1,1.0
35950,104,1.0
35951,1,1.0
35951,81,0.190137
35951,104,0.809863
35952,1,1.0
35952,61,0.446624
35952,84,0.55019
35952,104,0.003186
35953,1,1.0
35953,114,1.0
35954,1,1.0
35954,81,0.05301
35954,84,0.94699
35956,1,1.0
35956,81,0.001398
35956,84,0.998028
35956,104,0.000574
35957,1,1.0
35957,61,0.049792
35957,81,0.206776
35957,104,0.743432
35958,1,1.0
35958,92,1.0
35959,1,1.0
35959,66,0.995058
35959,81,0.004942
35960,1,1.0
35960,66,1.0
35961,1,1.0
35961,66,0.105612
35961,81,0.814851
35961,84,0.079536
35962,1,1.0
35962,81,0.907363
35962,104,0.092637
35963,1,1.0
35963,81,1.0
35966,1,1.0
35966,81,0.244467
35966,92,0.755533
35967,1,1.0
35967,66,0.076595
35967,81,0.923405
35968,1,1.0
35968,81,1.0
35971,1,1.0
35971,81,0.996546
35971,92,0.003454
35972,1,1.0
35972,84,0.650079
35972,114,0.349921
35973,1,1.0
35973,66,1.0
35974,1,1.0
35974,81,1.0
35975,1,1.0
35975,81,0.72679
35975,104,0.27321
35976,1,1.0
35976,61,0.061573
35976,78,0.000695
35976,104,0.937731
35978,1,1.0
35978,81,0.775101
35978,92,0.224899
35979,1,1.0
35979,81,0.641801
35979,92,0.358199
35980,1,1.0
35980,61,0.477816
35980,104,0.522184
35981,1,1.0
35981,81,1.0
35983,1,1.0
35983,66,0.995949
35983,81,0.004051
35984,1,1.0
35984,66,0.297729
35984,81,0.702271
35986,1,1.0
35986,81,1.0
35987,1,1.0
35987,114,1.0
35988,1,1.0
35988,81,1.0
35989,1,1.0
35989,81,1.0
35990,1,1.0
35990,84,1.0
36003,1,1.0
36003,57,1.0
36005,1,1.0
36005,59,0.003807
36005,62,0.449296
36005,111,0.546898
36006,1,1.0
36006,57,0.755635
36006,67,0.244365
36008,1,1.0
36008,57,1.0
36009,1,1.0
36009,72,0.011763
36009,77,0.988237
36010,1,1.0
36010,72,0.169645
36010,79,0.020527
36010,111,0.809829
36013,1,1.0
36013,107,1.0
36016,1,1.0
36016,59,0.986487
36016,90,0.013513
36017,1,1.0
36017,59,1.0
36020,1,1.0
36020,82,1.0
36022,1,1.0
36022,57,0.436716
36022,82,0.563284
36024,1,1.0
36024,82,1.0
36025,1,1.0
36025,82,1.0
36026,1,1.0
36026,75,0.75892
36026,82,0.24108
36027,1,1.0
36027,59,0.852084
36027,90,0.026895
36027,113,0.121021
36028,1,1.0
36028,76,0.6004
36028,77,0.3996
36029,1,1.0
36029,62,0.875526
36029,100,0.091327
36029,107,0.033146
36030,1,1.0
36030,63,1.0
36031,1,1.0
36031,100,1.0
36032,1,1.0
36032,63,0.143206
36032,99,0.856794
36033,1,1.0
36033,63,0.904644
36033,74,0.075146
36033,106,0.02021
36034,1,1.0
36034,72,0.320762
36034,77,0.203029
36034,111,0.476209
36035,1,1.0
36035,77,0.19815
36035,111,0.80185
36036,1,1.0
36036,77,0.301501
36036,107,0.698499
36037,1,1.0
36037,63,0.980253
36037,77,0.019747
36038,1,1.0
36038,76,1.0
36039,1,1.0
36039,100,1.0
36040,1,1.0
36040,99,1.0
36041,1,1.0
36041,77,0.988577
36041,107,0.011423
36042,1,1.0
36042,63,0.491179
36042,77,0.508821
36043,1,1.0
36043,99,0.55733
36043,107,0.44267
36046,1,1.0
36046,77,0.673507
36046,107,0.326493
36047,1,1.0
36047,99,0.900156
36047,107,0.099844
36048,1,1.0
36048,59,1.0
36049,1,1.0
36049,77,0.958152
36049,111,0.041848
36051,1,1.0
36051,57,0.638363
36051,67,0.16246
36051,82,0.199177
36052,1,1.0
36052,62,0.09638
36052,107,0.90362
36053,1,1.0
36053,59,0.589287
36053,62,0.410713
36054,1,1.0
36054,82,0.869444
36054,107,0.130556
36057,1,1.0
36057,107,1.0
36064,1,1.0
36064,107,1.0
36066,1,1.0
36066,57,0.673922
36066,82,0.326078
36067,1,1.0
36067,57,1.0
36069,1,1.0
36069,107,0.947086
36069,111,0.052914
36071,1,1.0
36071,63,0.132838
36071,77,0.867162
36075,1,1.0
36075,100,1.0
36078,1,1.0
36078,82,0.731091
36078,100,0.02667
36078,118,0.242239
36079,1,1.0
36079,72,0.070567
36079,111,0.929433
36080,1,1.0
36080,75,0.034028
36080,82,0.965972
36081,1,1.0
36081,62,0.147555
36081,111,0.852445
36082,1,1.0
36082,111,1.0
36083,1,1.0
36083,100,1.0
36088,1,1.0
36088,100,1.0
36089,1,1.0
36089,62,0.778206
36089,100,0.221794
36091,1,1.0
36091,57,0.149832
36091,67,0.846497
36091,75,0.003672
36092,1,1.0
36092,82,1.0
36093,1,1.0
36093,82,1.0
36101,1,1.0
36101,107,1.0
36104,1,1.0
36104,107,1.0
36105,1,1.0
36105,107,1.0
36106,1,1.0
36106,107,1.0
36107,1,1.0
36107,107,1.0
36108,1,1.0
36108,107,1.0
36109,1,1.0
36109,107,1.0
36110,1,1.0
36110,107,1.0
36111,1,1.0
36111,107,1.0
36112,1,1.0
36112,107,1.0
36113,1,1.0
36113,107,1.0
36114,1,1.0
36114,107,1.0
36115,1,1.0
36115,107,1.0
36116,1,1.0
36116,107,1.0
36117,1,1.0
36117,107,1.0
36130,1,1.0
36130,107,1.0
36201,1,1.0
36201,64,1.0
36203,1,1.0
36203,64,0.603806
36203,117,0.396194
36205,1,1.0
36205,64,1.0
36206,1,1.0
36206,64,1.0
36207,1,1.0
36207,64,0.999553
36207,71,0.000447
36250,1,1.0
36250,64,1.0
36251,1,1.0
36251,70,1.0
36255,1,1.0
