zcta,zip_code_name,median_family_income,ami_30,ami_50,ami_60,ami_80,ami_100,ami_150
01532,"Northborough, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01534,"Northbridge, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01535,"North Brookfield, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01536,"North Grafton, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01537,"North Oxford, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01540,"Oxford, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01541,"Princeton, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01542,"Rochdale, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01543,"Rutland, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01545,"Shrewsbury, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01550,"Southbridge, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01560,"South Grafton, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01561,"South Lancaster, MA (PO boxes)",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01562,"Spencer, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01564,"Sterling, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01566,"Sturbridge, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01568,"Upton, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01569,"Uxbridge, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01570,"Webster, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01571,"Dudley, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01581,"Westborough, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01583,"West Boylston, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01585,"West Brookfield, MA",96600.0,34100.0,56850.0,68220.0,90950.0,124100,186150
01588,"Whitinsville, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01590,"Sutton, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01602,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01603,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01604,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01605,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01606,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01607,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01608,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01609,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01610,"Worcester, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01611,"Cherry Valley, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01612,"Paxton, MA",117300.0,38600.0,64350.0,77220.0,97800.0,124700,187050
01701,"Framingham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01702,"Framingham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01718,"Acton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01719,"Boxborough, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01720,"Acton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01721,"Ashland, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01730,"Bedford, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01731,"Hanscom AFB, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01740,"Bolton, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01741,"Carlisle, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01742,"Concord, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01745,"Fayville, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01746,"Holliston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01747,"Hopedale, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01748,"Hopkinton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01749,"Hudson, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01752,"Marlborough, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01754,"Maynard, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01756,"Mendon, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01757,"Milford, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01760,"Natick, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01770,"Sherborn, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01772,"Southborough, MA",147400.0,44200.0,73700.0,88440.0,97800.0,161000,241500
01773,"Lincoln, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01775,"Stow, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01776,"Sudbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01778,"Wayland, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01801,"Woburn, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01803,"Burlington, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01810,"Andover, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01821,"Billerica, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01824,"Chelmsford, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01826,"Dracut, MA",127900.0,40200.0,67000.0,80400.0,97800.0,136900,205350
01827,"Dunstable, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01830,"Haverhill, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01832,"Haverhill, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01833,"Georgetown, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01834,"Groveland, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01835,"Haverhill, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01840,"Lawrence, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01841,"Lawrence, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01843,"Lawrence, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01844,"Methuen, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01845,"North Andover, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01850,"Lowell, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01851,"Lowell, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01852,"Lowell, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01854,"Lowell, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01860,"Merrimac, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01862,"North Billerica, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01863,"North Chelmsford, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01864,"North Reading, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01867,"Reading, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01876,"Tewksbury, MA",127900.0,40200.0,67000.0,80400.0,97800.0,136900,205350
01879,"Tyngsboro, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01880,"Wakefield, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01886,"Westford, MA",132900.0,41250.0,68750.0,82500.0,97800.0,136900,205350
01887,"Wilmington, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01890,"Winchester, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01901,"Lynn, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01902,"Lynn, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01904,"Lynn, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01905,"Lynn, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01906,"Saugus, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01907,"Swampscott, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01908,"Nahant, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01913,"Amesbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01915,"Beverly, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01921,"Boxford, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
01922,"Byfield, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01923,"Danvers, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01929,"Essex, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01930,"Gloucester, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01938,"Ipswich, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01940,"Lynnfield, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01944,"Manchester, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01945,"Marblehead, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01949,"Middleton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01950,"Newburyport, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01951,"Newbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01952,"Salisbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01960,"Peabody, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01965,"Prides Crossing, MA (PO boxes)",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01966,"Rockport, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01969,"Rowley, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01970,"Salem, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01982,"South Hamilton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01983,"Topsfield, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01984,"Wenham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
01985,"West Newbury, MA",127900.0,40200.0,67000.0,80400.0,97800.0,141300,211950
02019,"Bellingham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02021,"Canton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02025,"Cohasset, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02026,"Dedham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02030,"Dover, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02032,"East Walpole, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02035,"Foxboro, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02038,"Franklin, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02043,"Hingham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02045,"Hull, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02047,"Humarock, MA (PO boxes)",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02048,"Mansfield, MA",134600.0,39050.0,65050.0,78060.0,97800.0,125600,188400
02050,"Marshfield, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02052,"Medfield, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02053,"Medway, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02054,"Millis, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02056,"Norfolk, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02061,"Norwell, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02062,"Norwood, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02066,"Scituate, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02067,"Sharon, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02071,"South Walpole, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02072,"Stoughton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02081,"Walpole, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02090,"Westwood, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02093,"Wrentham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02108,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02109,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02110,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02111,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02113,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02114,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02115,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02116,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02118,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02119,"Roxbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02120,"Roxbury Crossing, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02121,"Dorchester, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02122,"Dorchester, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02124,"Dorchester Center, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02125,"Dorchester, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02126,"Mattapan, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02127,"South Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02128,"East Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02129,"Charlestown, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02130,"Jamaica Plain, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02131,"Roslindale, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02132,"West Roxbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02133,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02134,"Allston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02135,"Brighton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02136,"Hyde Park, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02138,"Cambridge, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02139,"Cambridge, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02140,"Cambridge, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02141,"Cambridge, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02142,"Cambridge, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02143,"Somerville, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02144,"Somerville, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02145,"Somerville, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02148,"Malden, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02149,"Everett, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02150,"Chelsea, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02151,"Revere, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02152,"Winthrop, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02155,"Medford, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02163,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02169,"Quincy, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02170,"Quincy, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02171,"Quincy, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02176,"Melrose, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02180,"Stoneham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02184,"Braintree, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02186,"Milton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02188,"Weymouth, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02189,"East Weymouth, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02190,"South Weymouth, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02191,"North Weymouth, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02199,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02210,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02215,"Boston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02301,"Brockton, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02302,"Brockton, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02322,"Avon, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02324,"Bridgewater, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02325,"Bridgewater, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02330,"Carver, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02332,"Duxbury, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02333,"East Bridgewater, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02338,"Halifax, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02339,"Hanover, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02341,"Hanson, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02343,"Holbrook, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02346,"Middleboro, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02347,"Lakeville, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02350,"Monponsett, MA (PO boxes)",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02351,"Abington, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02356,"North Easton, MA",154300.0,46300.0,77150.0,92580.0,104100.0,161700,242550
02357,"North Easton, MA",154300.0,46300.0,77150.0,92580.0,104100.0,161700,242550
02359,"Pembroke, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02360,"Plymouth, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02364,"Kingston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02367,"Plympton, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02368,"Randolph, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02370,"Rockland, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02375,"South Easton, MA",154300.0,46300.0,77150.0,92580.0,104100.0,161700,242550
02379,"West Bridgewater, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02382,"Whitman, MA",109900.0,39050.0,65050.0,78060.0,97800.0,131400,197100
02420,"Lexington, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02421,"Lexington, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02445,"Brookline, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02446,"Brookline, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02451,"Waltham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02452,"Waltham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02453,"Waltham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02457,"Babson Park, MA (PO boxes)",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02458,"Newton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02459,"Newton Center, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02460,"Newtonville, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02461,"Newton Highlands, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02462,"Newton Lower Falls, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02464,"Newton Upper Falls, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02465,"West Newton, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02466,"Auburndale, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02467,"Chestnut Hill, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02468,"Waban, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02472,"Watertown, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02474,"Arlington, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02476,"Arlington, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02478,"Belmont, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02481,"Wellesley Hills, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02482,"Wellesley, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02492,"Needham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02493,"Weston, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02494,"Needham Heights, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02532,"Buzzards Bay, MA",122700.0,38000.0,63300.0,75960.0,97800.0,136700,205050
02534,"Cataumet, MA (PO boxes)",122700.0,38000.0,63300.0,75960.0,97800.0,136700,205050
02535,"Chilmark, MA",128900.0,41250.0,68750.0,82500.0,100550.0,150100,225150
02536,"East Falmouth, MA",122700.0,38000.0,63300.0,75960.0,97800.0,136700,205050
02537,"East Sandwich, MA",122700.0,38000.0,63300.0,75960.0,97800.0,136700,205050
02538,"East Wareham, MA",148900.0,48950.0,81600.0,97920.0,130250.0,165400,248100
02539,"Edgartown, MA",128900.0,41250.0,68750.0,82500.0,100550.0,150100,225150
02540,"Falmouth, MA",122700.0,38000.0,63300.0,75960.0,97800.0,136700,205050
